name,group,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Mark Teixeira,retired_likely,2009,120,0.5,,,0.5,/ViewCard.cfm/sid/9074/cid/259376/2009-Topps-120-Mark-Teixeira,/Images/Cards/Baseball/9074/9074-259376RepFr.jpg,/Images/Cards/Baseball/9074/9074-259376RepBk.jpg
Vladimir Guerrero,bbwaa_02,2009,130,0.5,,,0.5,/ViewCard.cfm/sid/9074/cid/259386/2009-Topps-130-Vladimir-Guerrero,/Images/Cards/Baseball/9074/9074-259386RepFr.jpg,/Images/Cards/Baseball/9074/9074-259386RepBk.jpg
Carlos Delgado,personal,2009,135,0.4,,,0.4,/ViewCard.cfm/sid/9074/cid/259391/2009-Topps-135-Carlos-Delgado,/Images/Cards/Baseball/9074/9074-259391RepFr.jpg,/Images/Cards/Baseball/9074/9074-259391RepBk.jpg
Tim Hudson,retired_likely,2009,136,0.48,,,0.48,/ViewCard.cfm/sid/9074/cid/259392/2009-Topps-136-Tim-Hudson,/Images/Cards/Baseball/9074/9074-136Fr.jpg,/Images/Cards/Baseball/9074/9074-136Bk.jpg
Roy Halladay,bbwaa_01,2009,155,0.63,,,0.63,/ViewCard.cfm/sid/9074/cid/259411/2009-Topps-155-Roy-Halladay,/Images/Cards/Baseball/9074/9074-259411RepFr.jpg,/Images/Cards/Baseball/9074/9074-259411RepBk.jpg
Randy Johnson,bbwaa_01,2009,185,0.68,,,0.68,/ViewCard.cfm/sid/9074/cid/259442/2009-Topps-185-Randy-Johnson,/Images/Cards/Baseball/9074/9074-185Fr.jpg,/Images/Cards/Baseball/9074/9074-185Bk.jpg
Zack Greinke,current_maybe,2009,193,0.68,,,0.68,/ViewCard.cfm/sid/9074/cid/259450/2009-Topps-193-Zack-Greinke,/Images/Cards/Baseball/9074/9074-193Fr.jpg,/Images/Cards/Baseball/9074/9074-193Bk.jpg
Chase Utley,retired_likely,2009,200,0.55,,,0.55,/ViewCard.cfm/sid/9074/cid/259458/2009-Topps-200-Chase-Utley,/Images/Cards/Baseball/9074/9074-259458RepFr.jpg,/Images/Cards/Baseball/9074/9074-259458RepBk.jpg
Max Scherzer,current_lock,2009,224,0.5,,,0.5,/ViewCard.cfm/sid/9074/cid/259485/2009-Topps-224-Max-Scherzer,/Images/Cards/Baseball/9074/9074-224Fr.jpg,/Images/Cards/Baseball/9074/9074-224Bk.jpg
Scott Rolen,retired_likely,2009,228,0.4,,,0.4,/ViewCard.cfm/sid/9074/cid/259489/2009-Topps-228-Scott-Rolen,/Images/Cards/Baseball/9074/9074-228Fr.jpg,/Images/Cards/Baseball/9074/9074-228Bk.jpg
Manny Ramirez,retired_maybe,2009,260,0.6,,,0.6,/ViewCard.cfm/sid/9074/cid/259522/2009-Topps-260-Manny-Ramirez,/Images/Cards/Baseball/9074/9074-259522RepFr.jpg,/Images/Cards/Baseball/9074/9074-259522RepBk.jpg
Greg Maddux,bbwaa_01,2009,287,0.64,,,0.64,/ViewCard.cfm/sid/9074/cid/259550/2009-Topps-287-Greg-Maddux,/Images/Cards/Baseball/9074/9074-287aFr.jpg,/Images/Cards/Baseball/9074/9074-287aBk.jpg
Albert Pujols,current_lock,2009,290,1.5,,,1.5,/ViewCard.cfm/sid/9074/cid/259554/2009-Topps-290-Albert-Pujols,/Images/Cards/Baseball/9074/9074-290aFr.jpg,/Images/Cards/Baseball/9074/9074-290aBk.jpg
Ichiro Suzuki,retired_lock,2009,300,0.89,,,0.89,/ViewCard.cfm/sid/9074/cid/259565/2009-Topps-300-Ichiro-Suzuki,/Images/Cards/Baseball/9074/9074-300Fr.jpg,/Images/Cards/Baseball/9074/9074-300Bk.jpg
Ivan Rodriguez,bbwaa_01,2009,305,0.4,,,0.4,/ViewCard.cfm/sid/9074/cid/259570/2009-Topps-305-Ivan-Rodriguez,/Images/Cards/Baseball/9074/9074-259570RepFr.jpg,/Images/Cards/Baseball/9074/9074-259570RepBk.jpg
Miguel Cabrera,current_lock,2009,320,1,,,1,/ViewCard.cfm/sid/9074/cid/259586/2009-Topps-320-Miguel-Cabrera,/Images/Cards/Baseball/9074/9074-259586RepFr.jpg,/Images/Cards/Baseball/9074/9074-259586RepBk.jpg
Joe Mauer,retired_lock,2009,340,1,,,1,/ViewCard.cfm/sid/9074/cid/259607/2009-Topps-340-Joe-Mauer,/Images/Cards/Baseball/9074/9074-259607RepFr.jpg,/Images/Cards/Baseball/9074/9074-259607RepBk.jpg
Derek Jeter,bbwaa_01,2009,353,1.5,,,1.5,/ViewCard.cfm/sid/9074/cid/259622/2009-Topps-353-Derek-Jeter,/Images/Cards/Baseball/9074/9074-259622RepFr.jpg,/Images/Cards/Baseball/9074/9074-259622RepBk.jpg
John Smoltz,bbwaa_01,2009,355,1,,,1,/ViewCard.cfm/sid/9074/cid/259625/2009-Topps-355-John-Smoltz,/Images/Cards/Baseball/9074/9074-259625RepFr.jpg,/Images/Cards/Baseball/9074/9074-259625RepBk.jpg
Mark Buehrle,retired_maybe,2009,365,0.75,,,0.75,/ViewCard.cfm/sid/9074/cid/259636/2009-Topps-365-Mark-Buehrle,/Images/Cards/Baseball/9074/9074-259636RepFr.jpg,/Images/Cards/Baseball/9074/9074-259636RepBk.jpg
Trevor Hoffman,bbwaa_03,2009,368,0.75,,,0.75,/ViewCard.cfm/sid/9074/cid/259639/2009-Topps-368-Trevor-Hoffman,/Images/Cards/Baseball/9074/9074-259639RepFr.jpg,/Images/Cards/Baseball/9074/9074-259639RepBk.jpg
Joey Votto,current_maybe,2009,390,1,,,1,/ViewCard.cfm/sid/9074/cid/259661/2009-Topps-390-Joey-Votto,/Images/Cards/Baseball/9074/9074-390Fr.jpg,/Images/Cards/Baseball/9074/9074-390Bk.jpg
Todd Helton,retired_likely,2009,405,0.53,,,0.53,/ViewCard.cfm/sid/9074/cid/259677/2009-Topps-405-Todd-Helton,/Images/Cards/Baseball/9074/9074-259677RepFr.jpg,/Images/Cards/Baseball/9074/9074-259677RepBk.jpg
Chipper Jones,bbwaa_01,2009,475,1,,,1,/ViewCard.cfm/sid/9074/cid/259748/2009-Topps-475-Chipper-Jones,/Images/Cards/Baseball/9074/9074-475aFr.jpg,/Images/Cards/Baseball/9074/9074-475aBk.jpg
Gary Sheffield,retired_maybe,2009,515,0.5,,,0.5,/ViewCard.cfm/sid/9074/cid/259792/2009-Topps-515-Gary-Sheffield,/Images/Cards/Baseball/9074/9074-515aFr.jpg,/Images/Cards/Baseball/9074/9074-515aBk.jpg
Felix Hernandez,current_maybe,2009,530,1,,,1,/ViewCard.cfm/sid/9074/cid/259809/2009-Topps-530-Felix-Hernandez,/Images/Cards/Baseball/9074/9074-259809RepFr.jpg,/Images/Cards/Baseball/9074/9074-259809RepBk.jpg
Carlos Beltran,retired_maybe,2009,550,0.6,,,0.6,/ViewCard.cfm/sid/9074/cid/259829/2009-Topps-550-Carlos-Beltran,/Images/Cards/Baseball/9074/9074-550Fr.jpg,/Images/Cards/Baseball/9074/9074-550Bk.jpg
Adrian Beltre,retired_lock,2009,560,0.75,,,0.75,/ViewCard.cfm/sid/9074/cid/259839/2009-Topps-560-Adrian-Beltre,/Images/Cards/Baseball/9074/9074-259839RepFr.jpg,/Images/Cards/Baseball/9074/9074-259839RepBk.jpg
Clayton Kershaw,current_lock,2009,575,1.25,,,1.25,/ViewCard.cfm/sid/9074/cid/259854/2009-Topps-575-Clayton-Kershaw,/Images/Cards/Baseball/9074/9074-259854RepFr.jpg,/Images/Cards/Baseball/9074/9074-259854RepBk.jpg
Robinson Cano,current_maybe,2009,615,0.75,,,0.75,/ViewCard.cfm/sid/9074/cid/259897/2009-Topps-615-Robinson-Cano,/Images/Cards/Baseball/9074/9074-615Fr.jpg,/Images/Cards/Baseball/9074/9074-615Bk.jpg
Jim Thome,bbwaa_01,2009,625,0.75,,,0.75,/ViewCard.cfm/sid/9074/cid/259907/2009-Topps-625-Jim-Thome,/Images/Cards/Baseball/9074/9074-259907RepFr.jpg,/Images/Cards/Baseball/9074/9074-259907RepBk.jpg
Buster Posey,current_maybe,2010,2,6.84,,,6.84,/ViewCard.cfm/sid/9821/cid/417043/2010-Topps-2-Buster-Posey,/Images/Cards/Baseball/9821/9821-417043RepFr.jpg,/Images/Cards/Baseball/9821/9821-417043RepBk.jpg
Clayton Kershaw,current_lock,2010,10,0.8,,,0.8,/ViewCard.cfm/sid/9821/cid/417051/2010-Topps-10-Clayton-Kershaw,/Images/Cards/Baseball/9821/9821-417051RepFr.jpg,/Images/Cards/Baseball/9821/9821-417051RepBk.jpg
Joey Votto,current_maybe,2010,48,1,,,1,/ViewCard.cfm/sid/9821/cid/417090/2010-Topps-48-Joey-Votto,/Images/Cards/Baseball/9821/9821-48Fr.jpg,/Images/Cards/Baseball/9821/9821-48Bk.jpg
Zack Greinke,current_maybe,2010,50,0.6,,,0.6,/ViewCard.cfm/sid/9821/cid/417092/2010-Topps-50-Zack-Greinke,/Images/Cards/Baseball/9821/9821-50aFr.jpg,/Images/Cards/Baseball/9821/9821-50aBk.jpg
Manny Ramirez,retired_maybe,2010,55,0.3,,,0.3,/ViewCard.cfm/sid/9821/cid/417098/2010-Topps-55-Manny-Ramirez,/Images/Cards/Baseball/9821/9821-55Fr.jpg,/Images/Cards/Baseball/9821/9821-55Bk.jpg
David Wright,retired_likely,2010,60,0.9,,,0.9,/ViewCard.cfm/sid/9821/cid/417104/2010-Topps-60-David-Wright,/Images/Cards/Baseball/9821/9821-60Fr.jpg,/Images/Cards/Baseball/9821/9821-60Bk.jpg
Ken Griffey Jr,bbwaa_01,2010,85,0.99,,,0.99,/ViewCard.cfm/sid/9821/cid/417131/2010-Topps-85-Ken-Griffey-Jr.,/Images/Cards/Baseball/9821/9821-85aFr.jpg,/Images/Cards/Baseball/9821/9821-85aBk.jpg
Ivan Rodriguez,bbwaa_01,2010,94,0.25,,,0.25,/ViewCard.cfm/sid/9821/cid/417143/2010-Topps-94-Ivan-Rodriguez,/Images/Cards/Baseball/9821/9821-94aFr.jpg,/Images/Cards/Baseball/9821/9821-94aBk.jpg
Albert Pujols,current_lock,2010,100,1.5,,,1.5,/ViewCard.cfm/sid/9821/cid/417151/2010-Topps-100-Albert-Pujols,/Images/Cards/Baseball/9821/9821-100aFr.jpg,/Images/Cards/Baseball/9821/9821-100aBk.jpg
Ichiro Suzuki,retired_lock,2010,125,1.35,,,1.35,/ViewCard.cfm/sid/9821/cid/417181/2010-Topps-125-Ichiro,/Images/Cards/Baseball/9821/9821-125aFr.jpg,/Images/Cards/Baseball/9821/9821-125aBk.jpg
John Smoltz,bbwaa_01,2010,126,1,,,1,/ViewCard.cfm/sid/9821/cid/417183/2010-Topps-126-John-Smoltz,/Images/Cards/Baseball/9821/9821-126Fr.jpg,/Images/Cards/Baseball/9821/9821-126Bk.jpg
Vladimir Guerrero,bbwaa_02,2010,130,0.45,,,0.45,/ViewCard.cfm/sid/9821/cid/417187/2010-Topps-130-Vladimir-Guerrero,/Images/Cards/Baseball/9821/9821-130aFr.jpg,/Images/Cards/Baseball/9821/9821-130aBk.jpg
Tim Hudson,retired_likely,2010,142,0.54,,,0.54,/ViewCard.cfm/sid/9821/cid/417201/2010-Topps-142-Tim-Hudson,/Images/Cards/Baseball/9821/9821-417201RepFr.jpg,/Images/Cards/Baseball/9821/9821-417201RepBk.jpg
Omar Vizquel,retired_likely,2010,143,0.6,,,0.6,/ViewCard.cfm/sid/9821/cid/417202/2010-Topps-143-Omar-Vizquel,/Images/Cards/Baseball/9821/9821-143Fr.jpg,/Images/Cards/Baseball/9821/9821-143Bk.jpg
Joe Mauer,retired_lock,2010,150,0.35,,,0.35,/ViewCard.cfm/sid/9821/cid/417209/2010-Topps-150-Joe-Mauer,/Images/Cards/Baseball/9821/9821-150Fr.jpg,/Images/Cards/Baseball/9821/9821-150Bk.jpg
Adrian Beltre,retired_lock,2010,189,0.15,,,0.15,/ViewCard.cfm/sid/9821/cid/417251/2010-Topps-189-Adrian-Beltre,/Images/Cards/Baseball/9821/9821-189Fr.jpg,/Images/Cards/Baseball/9821/9821-189Bk.jpg
Andruw Jones,retired_maybe,2010,192,0.3,,,0.3,/ViewCard.cfm/sid/9821/cid/417254/2010-Topps-192-Andruw-Jones,/Images/Cards/Baseball/9821/9821-417254RepFr.jpg,/Images/Cards/Baseball/9821/9821-417254RepBk.jpg
Roy Halladay,bbwaa_01,2010,200,0.6,1,instant_collections,0,/ViewCard.cfm/sid/9821/cid/417262/2010-Topps-200-Roy-Halladay,/Images/Cards/Baseball/9821/9821-200aFr.jpg,/Images/Cards/Baseball/9821/9821-200aBk.jpg
Max Scherzer,current_lock,2010,215,0.35,,,0.35,/ViewCard.cfm/sid/9821/cid/417278/2010-Topps-215-Max-Scherzer,/Images/Cards/Baseball/9821/9821-215Fr.jpg,/Images/Cards/Baseball/9821/9821-215Bk.jpg
Randy Johnson,bbwaa_01,2010,220,1.39,,,1.39,/ViewCard.cfm/sid/9821/cid/417283/2010-Topps-220-Randy-Johnson,/Images/Cards/Baseball/9821/9821-220Fr.jpg,/Images/Cards/Baseball/9821/9821-220Bk.jpg
Mark Teixeira,retired_likely,2010,250,0.65,,,0.65,/ViewCard.cfm/sid/9821/cid/417315/2010-Topps-250-Mark-Teixeira,/Images/Cards/Baseball/9821/9821-250aFr.jpg,/Images/Cards/Baseball/9821/9821-250aBk.jpg
Carlos Delgado,personal,2010,278,0.15,,,0.15,/ViewCard.cfm/sid/9821/cid/417345/2010-Topps-278-Carlos-Delgado,/Images/Cards/Baseball/9821/9821-278Fr.jpg,/Images/Cards/Baseball/9821/9821-278Bk.jpg
Gary Sheffield,retired_maybe,2010,299,0.4,,,0.4,/ViewCard.cfm/sid/9821/cid/417367/2010-Topps-299-Gary-Sheffield,/Images/Cards/Baseball/9821/9821-299Fr.jpg,/Images/Cards/Baseball/9821/9821-299Bk.jpg
Chase Utley,retired_likely,2010,300,0.6,,,0.6,/ViewCard.cfm/sid/9821/cid/417368/2010-Topps-300-Chase-Utley,/Images/Cards/Baseball/9821/9821-300aFr.jpg,/Images/Cards/Baseball/9821/9821-300aBk.jpg
Jim Thome,bbwaa_01,2010,323,0.2,,,0.2,/ViewCard.cfm/sid/9821/cid/417393/2010-Topps-323-Jim-Thome,/Images/Cards/Baseball/9821/9821-323Fr.jpg,/Images/Cards/Baseball/9821/9821-323Bk.jpg
Mark Buehrle,retired_maybe,2010,358,0.6,,,0.6,/ViewCard.cfm/sid/9821/cid/417432/2010-Topps-358-Mark-Buehrle,/Images/Cards/Baseball/9821/9821-417432RepFr.jpg,/Images/Cards/Baseball/9821/9821-417432RepBk.jpg
Trevor Hoffman,bbwaa_03,2010,364,0.6,,,0.6,/ViewCard.cfm/sid/9821/cid/417438/2010-Topps-364-Trevor-Hoffman,/Images/Cards/Baseball/9821/9821-364Fr.jpg,/Images/Cards/Baseball/9821/9821-364Bk.jpg
David Ortiz,retired_lock,2010,369,0.3,,,0.3,/ViewCard.cfm/sid/9821/cid/417443/2010-Topps-369-David-Ortiz,/Images/Cards/Baseball/9821/9821-369aFr.jpg,/Images/Cards/Baseball/9821/9821-369aBk.jpg
Robinson Cano,current_maybe,2010,370,1,,,1,/ViewCard.cfm/sid/9821/cid/417445/2010-Topps-370-Robinson-Cano,/Images/Cards/Baseball/9821/9821-417445RepFr.jpg,/Images/Cards/Baseball/9821/9821-417445RepBk.jpg
Felix Hernandez,current_maybe,2010,377,0.5,,,0.5,/ViewCard.cfm/sid/9821/cid/417455/2010-Topps-377-Felix-Hernandez,/Images/Cards/Baseball/9821/9821-417455RepFr.jpg,/Images/Cards/Baseball/9821/9821-417455RepBk.jpg
Alex Rodriguez,retired_likely,2010,400,1.25,,,1.25,/ViewCard.cfm/sid/9821/cid/417479/2010-Topps-400-Alex-Rodriguez,/Images/Cards/Baseball/9821/9821-417479RepFr.jpg,/Images/Cards/Baseball/9821/9821-417479RepBk.jpg
Mariano Rivera,bbwaa_01,2010,404,0.3,,,0.3,/ViewCard.cfm/sid/9821/cid/417487/2010-Topps-404-Mariano-Rivera,/Images/Cards/Baseball/9821/9821-404Fr.jpg,/Images/Cards/Baseball/9821/9821-404Bk.jpg
Scott Rolen,retired_likely,2010,481,0.25,,,0.25,/ViewCard.cfm/sid/9821/cid/417571/2010-Topps-481-Scott-Rolen,/Images/Cards/Baseball/9821/9821-417571RepFr.jpg,/Images/Cards/Baseball/9821/9821-417571RepBk.jpg
Todd Helton,retired_likely,2010,509,0.75,,,0.75,/ViewCard.cfm/sid/9821/cid/417600/2010-Topps-509-Todd-Helton,/Images/Cards/Baseball/9821/9821-509aFr.jpg,/Images/Cards/Baseball/9821/9821-509aBk.jpg
Derek Jeter,bbwaa_01,2010,549,2.5,,,2.5,/ViewCard.cfm/sid/9821/cid/417642/2010-Topps-549-Derek-Jeter,/Images/Cards/Baseball/9821/9821-549aFr.jpg,/Images/Cards/Baseball/9821/9821-549aBk.jpg
Justin Verlander,current_lock,2010,615,1.25,,,1.25,/ViewCard.cfm/sid/9821/cid/417714/2010-Topps-615-Justin-Verlander,/Images/Cards/Baseball/9821/9821-615aFr.jpg,/Images/Cards/Baseball/9821/9821-615aBk.jpg
Miguel Cabrera,current_lock,2010,623,1,,,1,/ViewCard.cfm/sid/9821/cid/417723/2010-Topps-623-Miguel-Cabrera,/Images/Cards/Baseball/9821/9821-623Fr.jpg,/Images/Cards/Baseball/9821/9821-623Bk.jpg
Carlos Beltran,retired_maybe,2010,624,0.6,,,0.6,/ViewCard.cfm/sid/9821/cid/417724/2010-Topps-624-Carlos-Beltran,/Images/Cards/Baseball/9821/9821-417724RepFr.jpg,/Images/Cards/Baseball/9821/9821-417724RepBk.jpg
Chipper Jones,bbwaa_01,2010,652,0.35,,,0.35,/ViewCard.cfm/sid/9821/cid/417753/2010-Topps-652-Chipper-Jones,/Images/Cards/Baseball/9821/9821-652aFr.jpg,/Images/Cards/Baseball/9821/9821-652aBk.jpg
Stephen Strasburg,current_maybe,2010,661,2,,,2,/ViewCard.cfm/sid/9821/cid/417763/2010-Topps-661-Stephen-Strasburg,/Images/Cards/Baseball/9821/9821-417763Fr.jpg,/Images/Cards/Baseball/9821/9821-417763Bk.jpg
Joey Votto,current_maybe,2011,5,1,,,1,/ViewCard.cfm/sid/48224/cid/534435/2011-Topps-5-Joey-Votto,/Images/Cards/Baseball/48224/48224-534435RepFr.jpg,/Images/Cards/Baseball/48224/48224-534435RepBk.jpg
Billy Wagner,retired_maybe,2011,13,0.15,,,0.15,/ViewCard.cfm/sid/48224/cid/534443/2011-Topps-13-Billy-Wagner,/Images/Cards/Baseball/48224/48224-13Fr.jpg,/Images/Cards/Baseball/48224/48224-13Bk.jpg
David Wright,retired_likely,2011,15,0.35,,,0.35,/ViewCard.cfm/sid/48224/cid/534445/2011-Topps-15-David-Wright,/Images/Cards/Baseball/48224/48224-15Fr.jpg,/Images/Cards/Baseball/48224/48224-15Bk.jpg
Max Scherzer,current_lock,2011,33,0.38,,,0.38,/ViewCard.cfm/sid/48224/cid/534463/2011-Topps-33-Max-Scherzer,/Images/Cards/Baseball/48224/48224-33Fr.jpg,/Images/Cards/Baseball/48224/48224-33Bk.jpg
Mariano Rivera,bbwaa_01,2011,42,1,,,1,/ViewCard.cfm/sid/48224/cid/534472/2011-Topps-42-Mariano-Rivera,/Images/Cards/Baseball/48224/48224-42Fr.jpg,/Images/Cards/Baseball/48224/48224-42Bk.jpg
Alex Rodriguez,retired_likely,2011,50,1.25,,,1.25,/ViewCard.cfm/sid/48224/cid/534480/2011-Topps-50-Alex-Rodriguez,/Images/Cards/Baseball/48224/48224-50Fr.jpg,/Images/Cards/Baseball/48224/48224-50Bk.jpg
Vladimir Guerrero,bbwaa_02,2011,67,0.43,,,0.43,/ViewCard.cfm/sid/48224/cid/534497/2011-Topps-67-Vladimir-Guerrero,/Images/Cards/Baseball/48224/48224-534497RepFr.jpg,/Images/Cards/Baseball/48224/48224-534497RepBk.jpg
Tim Hudson,retired_likely,2011,77,0.15,,,0.15,/ViewCard.cfm/sid/48224/cid/534507/2011-Topps-77-Tim-Hudson,/Images/Cards/Baseball/48224/48224-77Fr.jpg,/Images/Cards/Baseball/48224/48224-77Bk.jpg
Albert Pujols,current_lock,2011,100,1.5,,,1.5,/ViewCard.cfm/sid/48224/cid/534530/2011-Topps-100-Albert-Pujols,/Images/Cards/Baseball/48224/48224-534530RepFr.jpg,/Images/Cards/Baseball/48224/48224-534530RepBk.jpg
Zack Greinke,current_maybe,2011,108,0.15,,,0.15,/ViewCard.cfm/sid/48224/cid/534538/2011-Topps-108-Zack-Greinke,/Images/Cards/Baseball/48224/48224-534538RepFr.jpg,/Images/Cards/Baseball/48224/48224-534538RepBk.jpg
Manny Ramirez,retired_maybe,2011,128,0.25,,,0.25,/ViewCard.cfm/sid/48224/cid/534558/2011-Topps-128-Manny-Ramirez,/Images/Cards/Baseball/48224/48224-128Fr.jpg,/Images/Cards/Baseball/48224/48224-128Bk.jpg
Robinson Cano,current_maybe,2011,130,0.3,,,0.3,/ViewCard.cfm/sid/48224/cid/534560/2011-Topps-130-Robinson-Cano,/Images/Cards/Baseball/48224/48224-534560RepFr.jpg,/Images/Cards/Baseball/48224/48224-534560RepBk.jpg
Miguel Cabrera,current_lock,2011,150,1.25,,,1.25,/ViewCard.cfm/sid/48224/cid/534580/2011-Topps-150-Miguel-Cabrera,/Images/Cards/Baseball/48224/48224-150Fr.jpg,/Images/Cards/Baseball/48224/48224-150Bk.jpg
Chipper Jones,bbwaa_01,2011,169,0.59,,,0.59,/ViewCard.cfm/sid/48224/cid/534599/2011-Topps-169-Chipper-Jones,/Images/Cards/Baseball/48224/48224-169Fr.jpg,/Images/Cards/Baseball/48224/48224-169Bk.jpg
Stephen Strasburg,current_maybe,2011,183,1,,,1,/ViewCard.cfm/sid/48224/cid/534613/2011-Topps-183-Stephen-Strasburg,/Images/Cards/Baseball/48224/48224-183Fr.jpg,/Images/Cards/Baseball/48224/48224-183Bk.jpg
Buster Posey,current_maybe,2011,198,1.88,,,1.88,/ViewCard.cfm/sid/48224/cid/534628/2011-Topps-198-Buster-Posey,/Images/Cards/Baseball/48224/48224-534628RepFr.jpg,/Images/Cards/Baseball/48224/48224-534628RepBk.jpg
Ichiro Suzuki,retired_lock,2011,200,1.5,,,1.5,/ViewCard.cfm/sid/48224/cid/534630/2011-Topps-200-Ichiro-Suzuki,/Images/Cards/Baseball/48224/48224-534630RepFr.jpg,/Images/Cards/Baseball/48224/48224-534630RepBk.jpg
Chase Utley,retired_likely,2011,214,0.43,,,0.43,/ViewCard.cfm/sid/48224/cid/534644/2011-Topps-214-Chase-Utley,/Images/Cards/Baseball/48224/48224-214Fr.jpg,/Images/Cards/Baseball/48224/48224-214Bk.jpg
Todd Helton,retired_likely,2011,220,0.38,,,0.38,/ViewCard.cfm/sid/48224/cid/534650/2011-Topps-220-Todd-Helton,/Images/Cards/Baseball/48224/48224-534650RepFr.jpg,/Images/Cards/Baseball/48224/48224-534650RepBk.jpg
Scott Rolen,retired_likely,2011,228,0.15,,,0.15,/ViewCard.cfm/sid/48224/cid/534658/2011-Topps-228-Scott-Rolen,/Images/Cards/Baseball/48224/48224-228Fr.jpg,/Images/Cards/Baseball/48224/48224-228Bk.jpg
Mark Buehrle,retired_maybe,2011,231,0.22,,,0.22,/ViewCard.cfm/sid/48224/cid/534661/2011-Topps-231-Mark-Buehrle,/Images/Cards/Baseball/48224/48224-231Fr.jpg,/Images/Cards/Baseball/48224/48224-231Bk.jpg
Omar Vizquel,retired_likely,2011,243,0.28,,,0.28,/ViewCard.cfm/sid/48224/cid/534673/2011-Topps-243-Omar-Vizquel,/Images/Cards/Baseball/48224/48224-243Fr.jpg,/Images/Cards/Baseball/48224/48224-243Bk.jpg
Jim Thome,bbwaa_01,2011,253,0.6,,,0.6,/ViewCard.cfm/sid/48224/cid/534683/2011-Topps-253-Jim-Thome,/Images/Cards/Baseball/48224/48224-253Fr.jpg,/Images/Cards/Baseball/48224/48224-253Bk.jpg
Clayton Kershaw,current_lock,2011,275,1,,,1,/ViewCard.cfm/sid/48224/cid/534705/2011-Topps-275-Clayton-Kershaw,/Images/Cards/Baseball/48224/48224-534705RepFr.jpg,/Images/Cards/Baseball/48224/48224-534705RepBk.jpg
Trevor Hoffman,bbwaa_03,2011,277,0.15,,,0.15,/ViewCard.cfm/sid/48224/cid/534707/2011-Topps-277-Trevor-Hoffman,/Images/Cards/Baseball/48224/48224-534707RepFr.jpg,/Images/Cards/Baseball/48224/48224-534707RepBk.jpg
Roy Halladay,bbwaa_01,2011,300,0.43,1,instant_collections,0,/ViewCard.cfm/sid/48224/cid/534730/2011-Topps-300-Roy-Halladay,/Images/Cards/Baseball/48224/48224-300Fr.jpg,/Images/Cards/Baseball/48224/48224-300Bk.jpg
Adrian Beltre,retired_lock,2011,302,0.25,,,0.25,/ViewCard.cfm/sid/48224/cid/534732/2011-Topps-302-Adrian-Beltre,/Images/Cards/Baseball/48224/48224-302Fr.jpg,/Images/Cards/Baseball/48224/48224-302Bk.jpg
David Ortiz,retired_lock,2011,315,0.6,,,0.6,/ViewCard.cfm/sid/48224/cid/534745/2011-Topps-315-David-Ortiz,/Images/Cards/Baseball/48224/48224-315Fr.jpg,/Images/Cards/Baseball/48224/48224-315Bk.jpg
Derek Jeter,bbwaa_01,2011,330,2.75,,,2.75,/ViewCard.cfm/sid/48224/cid/534760/2011-Topps-330-Derek-Jeter,/Images/Cards/Baseball/48224/48224-330Fr.jpg,/Images/Cards/Baseball/48224/48224-330Bk.jpg
Justin Verlander,current_lock,2011,355,0.5,,,0.5,/ViewCard.cfm/sid/48224/cid/1877336/2011-Topps-355-Justin-Verlander-,/Images/Cards/Baseball/48224/48224-355Fr.jpg,/Images/Cards/Baseball/48224/48224-355Bk.jpg
Ivan Rodriguez,bbwaa_01,2011,360,0.6,,,0.6,/ViewCard.cfm/sid/48224/cid/1877341/2011-Topps-360-Ivan-Rodriguez-,/Images/Cards/Baseball/48224/48224-360Fr.jpg,/Images/Cards/Baseball/48224/48224-360Bk.jpg
Mark Teixeira,retired_likely,2011,450,0.6,,,0.6,/ViewCard.cfm/sid/48224/cid/1877431/2011-Topps-450-Mark-Teixeira-,/Images/Cards/Baseball/48224/48224-450Fr.jpg,/Images/Cards/Baseball/48224/48224-450Bk.jpg
Carlos Beltran,retired_maybe,2011,515,0.6,,,0.6,/ViewCard.cfm/sid/48224/cid/1877496/2011-Topps-515-Carlos-Beltran-,/Images/Cards/Baseball/48224/48224-515Fr.jpg,/Images/Cards/Baseball/48224/48224-515Bk.jpg
Felix Hernandez,current_maybe,2011,530,0.6,,,0.6,/ViewCard.cfm/sid/48224/cid/1877511/2011-Topps-530-Felix-Hernandez-,/Images/Cards/Baseball/48224/48224-530Fr.jpg,/Images/Cards/Baseball/48224/48224-530Bk.jpg
Joe Mauer,retired_lock,2011,550,1,,,1,/ViewCard.cfm/sid/48224/cid/1877531/2011-Topps-550-Joe-Mauer-,/Images/Cards/Baseball/48224/48224-550Fr.jpg,/Images/Cards/Baseball/48224/48224-550Bk.jpg
Derek Jeter,bbwaa_01,2012,30,2.5,,,2.5,/ViewCard.cfm/sid/61443/cid/3675789/2012-Topps-30-Derek-Jeter,/Images/Cards/Baseball/61443/61443-30Fr.jpg,/Images/Cards/Baseball/61443/61443-30Bk.jpg
Tim Hudson,retired_likely,2012,58,0.4,,,0.4,/ViewCard.cfm/sid/61443/cid/3675819/2012-Topps-58-Tim-Hudson,/Images/Cards/Baseball/61443/61443-58Fr.jpg,/Images/Cards/Baseball/61443/61443-58Bk.jpg
